"";"x"
"4302";"Impatiens balsamina_O'ahu"
"4303";"Imperata conferta_Babeldaob"
"4304";"Imperata conferta_Babeldaob"
"4305";"Imperata conferta_Ta'u"
"4306";"Imperata conferta_Upolu"
"4307";"Imperata cylindrica_Eua"
"4308";"Imperata cylindrica_Aneityum"
"4309";"Imperata cylindrica_Aneityum"
"4310";"Imperata cylindrica_Babeldaob"
"4311";"Imperata cylindrica_Grande Terre"
"4312";"Imperata cylindrica_Grande Terre"
"4313";"Imperata cylindrica_Guadalcanal"
"4314";"Imperata cylindrica_Guam"
"4315";"Imperata cylindrica_Guam"
"4316";"Imperata cylindrica_Kao"
"4317";"Imperata cylindrica_Kao"
"4318";"Imperata cylindrica_Savai'i"
"4319";"Imperata cylindrica_Savai'i"
"4320";"Imperata cylindrica_Savai'i"
"4321";"Imperata cylindrica_Savai'i"
"4322";"Imperata cylindrica_Savai'i"
"4323";"Imperata cylindrica_Savai'i"
"4324";"Imperata cylindrica_Tinian"
"4325";"Imperata cylindrica_Tutuila"
"4326";"Imperata cylindrica_Upolu"
"4327";"Imperata cylindrica_Vanua Levu"
"4328";"Imperata cylindrica_Viti Levu"
"4329";"Imperata cylindrica_Viti Levu"
"4330";"Imperata cylindrica_Viti Levu"
"4331";"Imperata cylindrica_Viti Levu"
"4332";"Imperata cylindrica_Viti Levu"
"4333";"Imperata cylindrica_Yap"
"4334";"Imperata cylindrica_Yap"
"4335";"Imperata cylindrica_Yap"
"4336";"Indigofera hendecaphylla_Tahiti"
"4337";"Indigofera suffruticosa_Eua"
"4338";"Indigofera suffruticosa_Eua"
"4339";"Indigofera suffruticosa_Eua"
"4340";"Indigofera suffruticosa_Aitutaki"
"4341";"Indigofera suffruticosa_Efate"
"4342";"Indigofera suffruticosa_Guam"
"4343";"Indigofera suffruticosa_Guam"
"4344";"Indigofera suffruticosa_Guam"
"4345";"Indigofera suffruticosa_Guam"
"4346";"Indigofera suffruticosa_Guam"
"4347";"Indigofera suffruticosa_Guam"
"4348";"Indigofera suffruticosa_Guam"
"4349";"Indigofera suffruticosa_Guam"
"4350";"Indigofera suffruticosa_Lifuka"
"4351";"Indigofera suffruticosa_Niuatoputapu"
"4352";"Indigofera suffruticosa_Nuku Hiva"
"4353";"Indigofera suffruticosa_Saipan"
"4354";"Indigofera suffruticosa_Saipan"
"4355";"Indigofera suffruticosa_Savai'i"
"4356";"Indigofera suffruticosa_Ta'u"
"4357";"Indigofera suffruticosa_Ta'u"
"4358";"Indigofera suffruticosa_Ta'u"
"4359";"Indigofera suffruticosa_Ta'u"
"4360";"Indigofera suffruticosa_Ta'u"
"4361";"Indigofera suffruticosa_Tahiti"
"4362";"Indigofera suffruticosa_Tinian"
"4363";"Indigofera suffruticosa_Tinian"
"4364";"Indigofera suffruticosa_NA"
"4365";"Indigofera suffruticosa_Tongatapu"
"4366";"Indigofera suffruticosa_Tongatapu"
"4367";"Indigofera suffruticosa_Tongatapu"
"4368";"Indigofera suffruticosa_Tongatapu"
"4369";"Indigofera suffruticosa_Tutuila"
"4370";"Indigofera suffruticosa_Ua Pou"
"4371";"Indigofera suffruticosa_Upolu"
"4372";"Indigofera suffruticosa_Upolu"
"4373";"Indigofera suffruticosa_Upolu"
"4374";"Indigofera suffruticosa_Viti Levu"
"4375";"Indigofera suffruticosa_Viti Levu"
"4376";"Indigofera suffruticosa_Viti Levu"
"4377";"Indigofera suffruticosa_Viti Levu"
"4378";"Indigofera suffruticosa_Viti Levu"
"4379";"Indigofera suffruticosa_Viti Levu"
"4380";"Indigofera suffruticosa_Viti Levu"
"4381";"Inga edulis_Grande Terre"
"4382";"Inga edulis_Grande Terre"
"4383";"Inga edulis_Grande Terre"
"4384";"Inga feuilleei_Kaua'i"
"4385";"Inga feuilleei_O'ahu"
"4386";"Inga laurina_Hawai'i"
"4387";"Inga laurina_O'ahu"
"4388";"Ipomoea alba_Fatu Hiva"
"4389";"Ipomoea alba_Guam"
"4390";"Ipomoea alba_Guam"
"4391";"Ipomoea alba_Mohotani"
"4392";"Ipomoea alba_Pohnpei"
"4393";"Ipomoea alba_Tahuata"
"4394";"Ipomoea alba_Tahuata"
"4395";"Ipomoea alba_Tutuila"
"4396";"Ipomoea aquatica_Abemama"
"4397";"Ipomoea aquatica_Angaur"
"4398";"Ipomoea aquatica_Angaur"
"4399";"Ipomoea aquatica_Babeldaob"
"4400";"Ipomoea aquatica_NA"
"4401";"Ipomoea aquatica_Guam"
"4402";"Ipomoea aquatica_Guam"
"4403";"Ipomoea aquatica_Guam"
"4404";"Ipomoea aquatica_Guam"
"4405";"Ipomoea aquatica_Guam"
"4406";"Ipomoea aquatica_Guam"
"4407";"Ipomoea aquatica_Guam"
"4408";"Ipomoea aquatica_Koror"
"4409";"Ipomoea aquatica_Koror"
"4410";"Ipomoea aquatica_Gau"
"4411";"Ipomoea aquatica_Pagan"
"4412";"Ipomoea aquatica_Peleliu"
"4413";"Ipomoea aquatica_Pohnpei"
"4414";"Ipomoea aquatica_Pohnpei"
"4415";"Ipomoea aquatica_Raiatea"
"4416";"Ipomoea aquatica_Raiatea"
"4417";"Ipomoea aquatica_Rota"
"4418";"Ipomoea aquatica_Saipan"
"4419";"Ipomoea aquatica_Saipan"
"4420";"Ipomoea aquatica_Saipan"
"4421";"Ipomoea aquatica_Satawan"
"4422";"Ipomoea aquatica_Tahiti"
"4423";"Ipomoea aquatica_Ulithi"
"4424";"Ipomoea aquatica_Vanua Levu"
"4425";"Ipomoea aquatica_Viti Levu"
"4426";"Ipomoea aquatica_Weno"
"4427";"Ipomoea aquatica_Weno"
"4428";"Ipomoea aquatica_Weno"
"4429";"Ipomoea aquatica_Yap"
"4430";"Ipomoea aquatica_Yap"
"4431";"Ipomoea batatas_Hiva Oa"
"4432";"Ipomoea batatas_Hiva Oa"
"4433";"Ipomoea batatas_Koror"
"4434";"Ipomoea batatas_Savai'i"
"4435";"Ipomoea batatas_Ua Huka"
"4436";"Ipomoea batatas_Ua Huka"
"4437";"Ipomoea batatas_Yap"
"4438";"Ipomoea cairica_Rapa"
"4439";"Ipomoea cairica_Vava'u"
"4440";"Ipomoea cairica_Viti Levu"
"4441";"Ipomoea carnea_Koror"
"4442";"Ipomoea carnea_Koror"
"4443";"Ipomoea carnea_Pohnpei"
"4444";"Ipomoea carnea_Ua Huka"
"4445";"Ipomoea hederifolia_Lifuka"
"4446";"Ipomoea hederifolia_Tinian"
"4447";"Ipomoea hederifolia_Tongatapu"
"4448";"Ipomoea hederifolia_Tongatapu"
"4449";"Ipomoea hederifolia_Tongatapu"
"4450";"Ipomoea hederifolia_Tongatapu"
"4451";"Ipomoea hederifolia_Vava'u"
"4452";"Ipomoea hederifolia_Viti Levu"
"4453";"Ipomoea hederifolia_Viti Levu"
"4454";"Ipomoea hederifolia_Viti Levu"
"4455";"Ipomoea obscura_Tahuata"
"4456";"Ipomoea quamoclit_Koror"
"4457";"Ipomoea quamoclit_Koror"
"4458";"Ipomoea quamoclit_Koror"
"4459";"Ipomoea quamoclit_Kosrae"
"4460";"Ipomoea quamoclit_Ta'u"
"4461";"Ipomoea quamoclit_Viti Levu"
"4462";"Ipomoea triloba_Koror"
"4463";"Ipomoea triloba_Koror"
"4464";"Ipomoea triloba_Koror"
"4465";"Ipomoea triloba_Kosrae"
"4466";"Ipomoea triloba_Kwajalein"
"4467";"Ipomoea triloba_Peleliu"
"4468";"Ipomoea triloba_Pohnpei"
"4469";"Ipomoea triloba_Saipan"
"4470";"Ipomoea triloba_Yap"
"4471";"Ipomoea triloba_Yap"
"4472";"Ipomoea violacea_Caroline"
"4473";"Ipomoea violacea_Fatu Hiva"
"4474";"Ipomoea violacea_Fatu Hiva"
"4475";"Ipomoea violacea_Henderson"
"4476";"Ipomoea violacea_Kayangel"
"4477";"Ipomoea violacea_Kosrae"
"4478";"Ipomoea violacea_Merir"
"4479";"Ipomoea violacea_Niue"
"4480";"Ipomoea violacea_Niue"
"4481";"Ipomoea violacea_Ofu"
"4482";"Ipomoea violacea_NA"
"4483";"Ipomoea violacea_NA"
"4484";"Ipomoea violacea_Ta'u"
"4485";"Ipomoea violacea_Ta'u"
"4486";"Ipomoea violacea_Tahuata"
"4487";"Ischaemum rugosum_Guam"
"4488";"Ischaemum rugosum_Guam"
"4489";"Ischaemum rugosum_Vanua Levu"
"4490";"Ischaemum rugosum_Viti Levu"
"4491";"Ischaemum timorense_Pohnpei"
"4492";"Ischaemum timorense_Pohnpei"
"4493";"Ischaemum timorense_Pohnpei"
"4494";"Ischaemum timorense_Pohnpei"
"4495";"Ischaemum timorense_Pohnpei"
"4496";"Ischaemum timorense_Pohnpei"
"4497";"Ischaemum timorense_Tutuila"
"4498";"Ischaemum timorense_Upolu"
"4499";"Ischaemum timorense_Viti Levu"
"4500";"Ixora coccinea_Koror"
"4501";"Ixora coccinea_Pohnpei"
"4502";"Ixora coccinea_Pohnpei"
"4503";"Ixora coccinea_Ua Huka"
"4504";"Jasminum fluminense_Guam"
"4505";"Jasminum fluminense_Tahiti"
"4506";"Jasminum sambac_Fatu Hiva"
"4507";"Jasminum sambac_Koror"
"4508";"Jasminum sambac_Koror"
"4509";"Jasminum sambac_Koror"
"4510";"Jasminum sambac_Pohnpei"
"4511";"Jasminum sambac_Ua Huka"
"4512";"Jatropha curcas_Eua"
"4513";"Jatropha curcas_Eua"
"4514";"Jatropha curcas_NA"
"4515";"Jatropha curcas_Guam"
"4516";"Jatropha curcas_Guam"
"4517";"Jatropha curcas_Guam"
"4518";"Jatropha curcas_Guam"
"4519";"Jatropha curcas_Guam"
"4520";"Jatropha curcas_Guam"
"4521";"Jatropha curcas_Guam"
"4522";"Jatropha curcas_Kanacea"
"4523";"Jatropha curcas_Kanacea"
"4524";"Jatropha curcas_Kanacea"
"4525";"Jatropha curcas_Lifuka"
"4526";"Jatropha curcas_Ovalau"
"4527";"Jatropha curcas_Ovalau"
"4528";"Jatropha curcas_Pagan"
"4529";"Jatropha curcas_Pagan"
"4530";"Jatropha curcas_Pagan"
"4531";"Jatropha curcas_Pagan"
"4532";"Jatropha curcas_Pohnpei"
"4533";"Jatropha curcas_Pohnpei"
"4534";"Jatropha curcas_Pohnpei"
"4535";"Jatropha curcas_Pohnpei"
"4536";"Jatropha curcas_Rarotonga"
"4537";"Jatropha curcas_Rota"
"4538";"Jatropha curcas_Rota"
"4539";"Jatropha curcas_Rota"
"4540";"Jatropha curcas_Rotuma"
"4541";"Jatropha curcas_Rotuma"
"4542";"Jatropha curcas_Rotuma"
"4543";"Jatropha curcas_Saipan"
"4544";"Jatropha curcas_Saipan"
"4545";"Jatropha curcas_Saipan"
"4546";"Jatropha curcas_Saipan"
"4547";"Jatropha curcas_Taha'a"
"4548";"Jatropha curcas_Tofua"
"4549";"Jatropha curcas_Tofua"
"4550";"Jatropha curcas_NA"
"4551";"Jatropha curcas_NA"
"4552";"Jatropha curcas_Tongatapu"
"4553";"Jatropha curcas_Tongatapu"
"4554";"Jatropha curcas_Upolu"
"4555";"Jatropha curcas_Upolu"
"4556";"Jatropha curcas_Upolu"
"4557";"Jatropha curcas_Viti Levu"
"4558";"Jatropha curcas_Viti Levu"
"4559";"Jatropha curcas_Viti Levu"
"4560";"Jatropha curcas_Viti Levu"
"4561";"Jatropha curcas_Viti Levu"
"4562";"Jatropha gossypiifolia_Aguijan"
"4563";"Jatropha gossypiifolia_Guam"
"4564";"Jatropha gossypiifolia_Guam"
"4565";"Jatropha gossypiifolia_Guam"
"4566";"Jatropha gossypiifolia_Guam"
"4567";"Jatropha gossypiifolia_Guam"
"4568";"Jatropha gossypiifolia_Ngerkebesang"
"4569";"Jatropha gossypiifolia_Ngerkebesang"
"4570";"Jatropha gossypiifolia_Pagan"
"4571";"Jatropha gossypiifolia_Pagan"
"4572";"Jatropha gossypiifolia_Sarigan"
"4573";"Jatropha gossypiifolia_Tinian"
"4574";"Jatropha gossypiifolia_Tinian"
"4575";"Jatropha gossypiifolia_Tinian"
"4576";"Jatropha gossypiifolia_Weno"
"4577";"Jatropha multifida_O'ahu"
"4578";"Juniperus bermudiana_Hawai'i"
"4579";"Juniperus bermudiana_Kaua'i"
"4580";"Juniperus bermudiana_Moloka'i"
"4581";"Juniperus bermudiana_O'ahu"
"4582";"Justicia aurea_Kaua'i"
"4583";"Justicia aurea_Kaua'i"
"4584";"Justicia aurea_O'ahu"
"4585";"Justicia carnea_NA"
"4586";"Justicia carnea_Rarotonga"
"4587";"Justicia carnea_Tahiti"
"4588";"Justicia carnea_Tubuai"
"4589";"Justicia gendarussa_O'ahu"
"4590";"Justicia procumbens_Ofu"
"4591";"Justicia procumbens_Ta'u"
"4592";"Justicia procumbens_Ta'u"
"4593";"Justicia procumbens_Ta'u"
"4594";"Justicia procumbens_Tutuila"
"4595";"Justicia procumbens_Tutuila"
"4596";"Justicia procumbens_Upolu"
"4597";"Justicia spicigera_Kaua'i"
"4598";"Kalanchoe delagoensis_Wake"
"4599";"Kalanchoe pinnata_Abemama"
"4600";"Kalanchoe pinnata_Arno"
"4601";"Kalanchoe pinnata_Butaritari"
"4602";"Kalanchoe pinnata_Ebon"
"4603";"Kalanchoe pinnata_Jaluit"
"4604";"Kalanchoe pinnata_Jaluit"
"4605";"Kalanchoe pinnata_Maiana"
"4606";"Kalanchoe pinnata_Makatea"
"4607";"Kalanchoe pinnata_Moorea"
"4608";"Kalanchoe pinnata_Niau"
"4609";"Kalanchoe pinnata_Niuatoputapu"
"4610";"Kalanchoe pinnata_Nuku Hiva"
"4611";"Kalanchoe pinnata_Nukuoro"
"4612";"Kalanchoe pinnata_Raivavae"
"4613";"Kalanchoe pinnata_Raivavae"
"4614";"Kalanchoe pinnata_Raivavae"
"4615";"Kalanchoe pinnata_Raivavae"
"4616";"Kalanchoe pinnata_Rarotonga"
"4617";"Kalanchoe pinnata_Rimatara"
"4618";"Kalanchoe pinnata_NA"
"4619";"Kalanchoe pinnata_NA"
"4620";"Kalanchoe pinnata_Swains"
"4621";"Kalanchoe pinnata_Tabuaeran"
"4622";"Kalanchoe pinnata_Tabuaeran"
"4623";"Kalanchoe pinnata_Tabuaeran"
"4624";"Kalanchoe pinnata_Tarawa"
"4625";"Kalanchoe pinnata_Tarawa"
"4626";"Kalanchoe pinnata_Taveuni"
"4627";"Kalanchoe pinnata_Cicia"
"4628";"Kalanchoe pinnata_Cicia"
"4629";"Kalanchoe pinnata_Tongatapu"
"4630";"Kalanchoe pinnata_Tongatapu"
"4631";"Kalanchoe pinnata_Tubuai"
"4632";"Kalanchoe pinnata_Tubuai"
"4633";"Kalanchoe pinnata_Tubuai"
"4634";"Kalanchoe pinnata_Tutuila"
"4635";"Kalanchoe pinnata_Ua Huka"
"4636";"Kalanchoe pinnata_Upolu"
"4637";"Kalanchoe pinnata_Vanua Levu"
"4638";"Kalanchoe pinnata_Viti Levu"
"4639";"Kalanchoe pinnata_Viti Levu"
"4640";"Kalanchoe pinnata_Wake"
"4641";"Kopsia arborea_O'ahu"
"4642";"Kyllinga brevifolia_Eua"
"4643";"Kyllinga brevifolia_Anatahan"
"4644";"Kyllinga brevifolia_Anatahan"
"4645";"Kyllinga brevifolia_NA"
"4646";"Kyllinga brevifolia_Efate"
"4647";"Kyllinga brevifolia_Faraulep"
"4648";"Kyllinga brevifolia_Fatu Hiva"
"4649";"Kyllinga brevifolia_Fatu Hiva"
"4650";"Kyllinga brevifolia_NA"
"4651";"Kyllinga brevifolia_Ghizo"
"4652";"Kyllinga brevifolia_Guam"
"4653";"Kyllinga brevifolia_Guam"
"4654";"Kyllinga brevifolia_Huahine"
"4655";"Kyllinga brevifolia_Ifalik"
"4656";"Kyllinga brevifolia_Ifalik"
"4657";"Kyllinga brevifolia_Kotu"
"4658";"Kyllinga brevifolia_Malakula"
"4659";"Kyllinga brevifolia_Miti'aro"
"4660";"Kyllinga brevifolia_Niau"
"4661";"Kyllinga brevifolia_Niuatoputapu"
"4662";"Kyllinga brevifolia_Nuku Hiva"
"4663";"Kyllinga brevifolia_Ontong Java"
"4664";"Kyllinga brevifolia_Pagan"
"4665";"Kyllinga brevifolia_Pagan"
"4666";"Kyllinga brevifolia_Palmyra"
"4667";"Kyllinga brevifolia_Pohnpei"
"4668";"Kyllinga brevifolia_Pohnpei"
"4669";"Kyllinga brevifolia_Pohnpei"
"4670";"Kyllinga brevifolia_Pohnpei"
"4671";"Kyllinga brevifolia_Pohnpei"
"4672";"Kyllinga brevifolia_Raivavae"
"4673";"Kyllinga brevifolia_Raivavae"
"4674";"Kyllinga brevifolia_Rapa"
"4675";"Kyllinga brevifolia_Rarotonga"
"4676";"Kyllinga brevifolia_Rarotonga"
"4677";"Kyllinga brevifolia_Rotuma"
"4678";"Kyllinga brevifolia_Rurutu"
"4679";"Kyllinga brevifolia_Rurutu"
"4680";"Kyllinga brevifolia_Saipan"
"4681";"Kyllinga brevifolia_Savai'i"
"4682";"Kyllinga brevifolia_Swains"
"4683";"Kyllinga brevifolia_Ta'u"
"4684";"Kyllinga brevifolia_Ta'u"
"4685";"Kyllinga brevifolia_Tanna"
"4686";"Kyllinga brevifolia_Tobi"
"4687";"Kyllinga brevifolia_Tobi"
"4688";"Kyllinga brevifolia_Tutuila"
"4689";"Kyllinga brevifolia_Tutuila"
"4690";"Kyllinga brevifolia_Ua Huka"
"4691";"Kyllinga brevifolia_Ulithi"
"4692";"Kyllinga brevifolia_Ulithi"
"4693";"Kyllinga brevifolia_Upolu"
"4694";"Kyllinga brevifolia_Upolu"
"4695";"Kyllinga brevifolia_Viti Levu"
"4696";"Kyllinga brevifolia_Viti Levu"
"4697";"Kyllinga brevifolia_Viti Levu"
"4698";"Kyllinga brevifolia_Viti Levu"
"4699";"Kyllinga brevifolia_Weno"
"4700";"Kyllinga brevifolia_Weno"
"4701";"Kyllinga brevifolia_Woleai"
"4702";"Kyllinga nemoralis_Eua"
"4703";"Kyllinga nemoralis_Aitutaki"
"4704";"Kyllinga nemoralis_Aitutaki"
"4705";"Kyllinga nemoralis_Ambrym"
"4706";"Kyllinga nemoralis_Anatahan"
"4707";"Kyllinga nemoralis_Anuta"
"4708";"Kyllinga nemoralis_Arno"
"4709";"Kyllinga nemoralis_Butaritari"
"4710";"Kyllinga nemoralis_Butaritari"
"4711";"Kyllinga nemoralis_Ebon"
"4712";"Kyllinga nemoralis_Efate"
"4713";"Kyllinga nemoralis_Efate"
"4714";"Kyllinga nemoralis_Efate"
"4715";"Kyllinga nemoralis_Espirito Santo"
"4716";"Kyllinga nemoralis_Fatu Hiva"
"4717";"Kyllinga nemoralis_Fatu Hiva"
"4718";"Kyllinga nemoralis_Guadalcanal"
"4719";"Kyllinga nemoralis_Guam"
"4720";"Kyllinga nemoralis_Guam"
"4721";"Kyllinga nemoralis_Guam"
"4722";"Kyllinga nemoralis_Guam"
"4723";"Kyllinga nemoralis_Guam"
"4724";"Kyllinga nemoralis_Guam"
"4725";"Kyllinga nemoralis_Huahine"
"4726";"Kyllinga nemoralis_Huahine"
"4727";"Kyllinga nemoralis_Huahine"
"4728";"Kyllinga nemoralis_Jaluit"
"4729";"Kyllinga nemoralis_Jaluit"
"4730";"Kyllinga nemoralis_Jaluit"
"4731";"Kyllinga nemoralis_Koror"
"4732";"Kyllinga nemoralis_Kosrae"
"4733";"Kyllinga nemoralis_Kosrae"
"4734";"Kyllinga nemoralis_Kosrae"
"4735";"Kyllinga nemoralis_Kosrae"
"4736";"Kyllinga nemoralis_Kosrae"
"4737";"Kyllinga nemoralis_Kosrae"
"4738";"Kyllinga nemoralis_Lakeba"
"4739";"Kyllinga nemoralis_Ma'uke"
"4740";"Kyllinga nemoralis_Majuro"
"4741";"Kyllinga nemoralis_Makatea"
"4742";"Kyllinga nemoralis_Moorea"
"4743";"Kyllinga nemoralis_Nuku Hiva"
"4744";"Kyllinga nemoralis_Nuku Hiva"
"4745";"Kyllinga nemoralis_Penrhyn"
"4746";"Kyllinga nemoralis_Pitcairn"
"4747";"Kyllinga nemoralis_Pohnpei"
"4748";"Kyllinga nemoralis_Pohnpei"
"4749";"Kyllinga nemoralis_Raivavae"
"4750";"Kyllinga nemoralis_Raivavae"
"4751";"Kyllinga nemoralis_Rarotonga"
"4752";"Kyllinga nemoralis_Rarotonga"
"4753";"Kyllinga nemoralis_Rarotonga"
"4754";"Kyllinga nemoralis_Mugaba"
"4755";"Kyllinga nemoralis_Rota"
"4756";"Kyllinga nemoralis_Rotuma"
"4757";"Kyllinga nemoralis_Rurutu"
"4758";"Kyllinga nemoralis_Rurutu"
"4759";"Kyllinga nemoralis_NA"
"4760";"Kyllinga nemoralis_NA"
"4761";"Kyllinga nemoralis_Swains"
"4762";"Kyllinga nemoralis_Ta'u"
"4763";"Kyllinga nemoralis_Ta'u"
"4764";"Kyllinga nemoralis_Ta'u"
"4765";"Kyllinga nemoralis_Tahuata"
"4766";"Kyllinga nemoralis_Tanna"
"4767";"Kyllinga nemoralis_Tanna"
"4768";"Kyllinga nemoralis_Taveuni"
"4769";"Kyllinga nemoralis_Teraina"
"4770";"Kyllinga nemoralis_Tinian"
"4771";"Kyllinga nemoralis_Tinian"
"4772";"Kyllinga nemoralis_Tinian"
"4773";"Kyllinga nemoralis_Tofua"
"4774";"Kyllinga nemoralis_Tongatapu"
"4775";"Kyllinga nemoralis_Tutuila"
"4776";"Kyllinga nemoralis_Tutuila"
"4777";"Kyllinga nemoralis_Tutuila"
"4778";"Kyllinga nemoralis_Tutuila"
"4779";"Kyllinga nemoralis_Tutuila"
"4780";"Kyllinga nemoralis_Tutuila"
"4781";"Kyllinga nemoralis_Tutuila"
"4782";"Kyllinga nemoralis_Upolu"
"4783";"Kyllinga nemoralis_Upolu"
"4784";"Kyllinga nemoralis_Upolu"
"4785";"Kyllinga nemoralis_Vanua Levu"
"4786";"Kyllinga nemoralis_Viti Levu"
"4787";"Kyllinga nemoralis_Viti Levu"
"4788";"Kyllinga nemoralis_Viti Levu"
"4789";"Kyllinga nemoralis_Viti Levu"
"4790";"Kyllinga nemoralis_Weno"
"4791";"Kyllinga nemoralis_Yap"
"4792";"Kyllinga polyphylla_Nuku Hiva"
"4793";"Kyllinga polyphylla_Nuku Hiva"
"4794";"Kyllinga polyphylla_Nuku Hiva"
"4795";"Kyllinga polyphylla_Nuku Hiva"
"4796";"Kyllinga polyphylla_Tahiti"
"4797";"Kyllinga polyphylla_Upolu"
"4798";"Kyllinga polyphylla_Viti Levu"
"4799";"Kyllinga polyphylla_Viti Levu"
"4800";"Kyllinga polyphylla_Viti Levu"
"4801";"Kyllinga polyphylla_Viti Levu"
"4802";"Kyllinga polyphylla_Viti Levu"
"4803";"Kyllinga polyphylla_Viti Levu"
"4804";"Lablab purpureus_Guam"
"4805";"Lablab purpureus_Guam"
"4806";"Lablab purpureus_Guam"
"4807";"Lablab purpureus_Guam"
"4808";"Lablab purpureus_Guam"
"4809";"Lablab purpureus_Guam"
"4810";"Lablab purpureus_Matuku"
"4811";"Lablab purpureus_Pitcairn"
"4812";"Lablab purpureus_Rarotonga"
"4813";"Lablab purpureus_Taha'a"
"4814";"Lablab purpureus_Tofua"
"4815";"Lablab purpureus_Tofua"
"4816";"Lablab purpureus_Tongatapu"
"4817";"Lablab purpureus_Tongatapu"
"4818";"Lablab purpureus_Tubuai"
"4819";"Lablab purpureus_Upolu"
"4820";"Lablab purpureus_Vava'u"
"4821";"Laccospadix australasica_O'ahu"
"4822";"Lamarckia aurea_Maui"
"4823";"Lantana camara_Atiu"
"4824";"Lantana camara_Eua"
"4825";"Lantana camara_Abemama"
"4826";"Lantana camara_Ailinglaplap"
"4827";"Lantana camara_Angaur"
"4828";"Lantana camara_Babeldaob"
"4829";"Lantana camara_Babeldaob"
"4830";"Lantana camara_Bora Bora"
"4831";"Lantana camara_Butaritari"
"4832";"Lantana camara_NA"
"4833";"Lantana camara_Ebon"
"4834";"Lantana camara_Efate"
"4835";"Lantana camara_Efate"
"4836";"Lantana camara_Fano"
"4837";"Lantana camara_Grande Terre"
"4838";"Lantana camara_Guadalcanal"
"4839";"Lantana camara_Guadalcanal"
"4840";"Lantana camara_Guam"
"4841";"Lantana camara_Guam"
"4842";"Lantana camara_Guam"
"4843";"Lantana camara_Guam"
"4844";"Lantana camara_Ha'afeva"
"4845";"Lantana camara_Huahine"
"4846";"Lantana camara_Koror"
"4847";"Lantana camara_Koror"
"4848";"Lantana camara_Koror"
"4849";"Lantana camara_Koror"
"4850";"Lantana camara_Koror"
"4851";"Lantana camara_Koror"
"4852";"Lantana camara_Koror"
"4853";"Lantana camara_Koror"
"4854";"Lantana camara_Koror"
"4855";"Lantana camara_Koror"
"4856";"Lantana camara_Likiep"
"4857";"Lantana camara_Makatea"
"4858";"Lantana camara_Malakula"
"4859";"Lantana camara_Moorea"
"4860";"Lantana camara_Moorea"
"4861";"Lantana camara_Moorea"
"4862";"Lantana camara_Moorea"
"4863";"Lantana camara_Niuatoputapu"
"4864";"Lantana camara_Niuatoputapu"
"4865";"Lantana camara_Ovalau"
"4866";"Lantana camara_Pitcairn"
"4867";"Lantana camara_Pohnpei"
"4868";"Lantana camara_Pohnpei"
"4869";"Lantana camara_Pohnpei"
"4870";"Lantana camara_Pohnpei"
"4871";"Lantana camara_Pohnpei"
"4872";"Lantana camara_Rarotonga"
"4873";"Lantana camara_Rarotonga"
"4874";"Lantana camara_Rota"
"4875";"Lantana camara_Rurutu"
"4876";"Lantana camara_Rurutu"
"4877";"Lantana camara_Tahiti"
"4878";"Lantana camara_Tarawa"
"4879";"Lantana camara_Tinian"
"4880";"Lantana camara_Tongatapu"
"4881";"Lantana camara_Tongatapu"
"4882";"Lantana camara_Tongatapu"
"4883";"Lantana camara_Tongatapu"
"4884";"Lantana camara_Ua Huka"
"4885";"Lantana camara_Udot"
"4886";"Lantana camara_Upolu"
"4887";"Lantana camara_Upolu"
"4888";"Lantana camara_Upolu"
"4889";"Lantana camara_Upolu"
"4890";"Lantana camara_Vanua Levu"
"4891";"Lantana camara_Viti Levu"
"4892";"Lantana camara_Viti Levu"
"4893";"Lantana camara_Viti Levu"
"4894";"Lantana camara_Viti Levu"
"4895";"Lantana camara_Viti Levu"
"4896";"Lantana camara_Viti Levu"
"4897";"Lantana camara_Viti Levu"
"4898";"Lantana camara_Weno"
"4899";"Lantana camara_Yap"
"4900";"Lantana camara_Yap"
"4901";"Lantana camara_Yap"
"4902";"Lantana camara_Yap"
"4903";"Lathyrus latifolius_Hawai'i"
"4904";"Laurus nobilis_Hawai'i"
"4905";"Laurus nobilis_Kaua'i"
"4906";"Laurus nobilis_O'ahu"
"4907";"Lawsonia inermis_Kaua'i"
"4908";"Lawsonia inermis_O'ahu"
"4909";"NA_Upolu"
"4910";"NA_Viti Levu"
"4911";"NA_Viti Levu"
"4912";"NA_Weno"
"4913";"Leonurus japonicus_Eua"
"4914";"Leonurus japonicus_Eua"
"4915";"Leonurus japonicus_Eua"
"4916";"Leonurus japonicus_Eua"
"4917";"Leonurus japonicus_Eua"
"4918";"Leonurus japonicus_Aitutaki"
"4919";"Leonurus japonicus_Grande Terre"
"4920";"Leonurus japonicus_Ha'ano"
"4921";"Leonurus japonicus_Ha'ano"
"4922";"Leonurus japonicus_Mangaia"
"4923";"Leonurus japonicus_Mangaia"
"4924";"Leonurus japonicus_Miti'aro"
"4925";"Leonurus japonicus_Moorea"
"4926";"Leonurus japonicus_Niau"
